variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V0,full_pipeline,GT046,medium,Qual a evolução de internações para cada ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes WHERE ""DT_INTER"" IS NOT NULL GROUP BY ano ORDER BY ano;","SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total FROM internacoes GROUP BY EXTRACT(YEAR FROM ""DT_INTER"") ORDER BY ano;",True,17.51,,ablation_20260509T011519_9624afdc_V0_GT046,results,16,16,"[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true}",,{},12651,568,13219,0.00147
V0,full_pipeline,GT047,medium,Quantas internações por doença respiratória ocorrem no inverno (junho a agosto)?,"SELECT COUNT(*) AS internacoes_respiratorias_inverno FROM internacoes WHERE ""DIAG_PRINC"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);","SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE c.""CID"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8) GROUP BY c.""CD_DESCRICAO"";",False,15.65,,ablation_20260509T011519_9624afdc_V0_GT047,results,1,250,[[708544]],"[[""Outr pneumonias virais"", 24080], [""Influenza c/pneumonia dev virus nao ident"", 14538], [""Pneumonia dev Streptococcus pneumoniae"", 1220], [""Pneumonia dev Escherichia coli"", 264], [""Pneumonia em doenc virais COP"", 87]]","{""size_mismatch"": true, ""gt_size"": 1, ""pred_size"": 250, ""size_difference"": 249}",,{},15114,560,15674,0.001662
V0,full_pipeline,GT048,medium,Quais são as 10 principais causas de morte (com descrição)?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;",True,16.88,,ablation_20260509T011519_9624afdc_V0_GT048,results,10,10,"[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,{},14098,622,14720,0.001566
V0,full_pipeline,GT049,hard,Qual a taxa de mortalidade no estado do Rio Grande do Sul em 2021?,"  SELECT COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND EXTRACT(YEAR FROM ""DT_INTER"") = 2021;",,False,60.4,,ablation_20260509T011519_9624afdc_V0_GT049,results,0,0,[],[],{},,{},1502,284,1786,0.000319
V0,full_pipeline,GT050,medium,Qual a taxa de mortalidade para faixa etária 30-45?,"SELECT '30-45 anos' AS faixa_etaria, COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;","SELECT ROUND(SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes WHERE ""IDADE"" BETWEEN 30 AND 45;",True,9.07,,ablation_20260509T011519_9624afdc_V0_GT050,results,1,1,"[[""30-45 anos"", 3451467, 56476, 1.64]]",[[1.64]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 4, ""pred_col_count"": 1, ""matching_column_indices"": [3]}",,{},12582,438,13020,0.001459
V0,full_pipeline,GT051,medium,Quais são os 10 municípios com mais internações?,"SELECT m.nome AS municipio, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN municipios m ON i.""MUNIC_RES"" = m.codigo_6d GROUP BY m.nome ORDER BY total_internacoes DESC LIMIT 10;","SELECT mu.""nome"" AS municipio, COUNT(*) AS total FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" ORDER BY total DESC LIMIT 10;",True,12.48,,ablation_20260509T011519_9624afdc_V0_GT051,results,10,10,"[[""Porto Alegre"", 1569537], [""SÃ£o LuÃ­s"", 891253], [""Canoas"", 422780], [""Caxias do Sul"", 324575], [""Pelotas"", 304288]]","[[""Porto Alegre"", 1569537], [""SÃ£o LuÃ­s"", 891253], [""Canoas"", 422780], [""Caxias do Sul"", 324575], [""Pelotas"", 304288]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,{},13555,418,13973,0.001977
V0,full_pipeline,GT052,easy,Quantos códigos CID-10 distintos existem?,"SELECT COUNT(DISTINCT ""CID"") FROM cid;","SELECT COUNT(DISTINCT ""DIAG_PRINC"") FROM internacoes;",False,5.95,,ablation_20260509T011519_9624afdc_V0_GT052,results,1,1,[[14262]],[[9802]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": false, ""missing_rows_count"": 1, ""extra_rows_count"": 1, ""missing_rows_sample"": [[14262]], ""extra_rows_sample"": [[9802]], ""overlap_ratio"": 0.0}",,{},8476,237,8713,0.000934
V0,full_pipeline,GT053,easy,Qual o valor total gasto em internações?,"SELECT ROUND(SUM(""VAL_TOT""), 0) AS total_gasto FROM internacoes;","SELECT SUM(""VAL_TOT"") AS total_gasto FROM internacoes;",True,10.55,,ablation_20260509T011519_9624afdc_V0_GT053,results,1,1,[[52749713977.0]],[[52749713976.826584]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},11398,292,11690,0.001117
V0,full_pipeline,GT054,easy,Qual o maior valor de internação registrado?,"SELECT MAX(""VAL_TOT"") FROM internacoes;","SELECT MAX(""VAL_TOT"") AS maior_valor_internacao FROM internacoes;",True,7.58,,ablation_20260509T011519_9624afdc_V0_GT054,results,1,1,[[835828.78]],[[835828.78]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},12130,269,12399,0.001175
V0,full_pipeline,GT055,easy,Quantos registros de raça/cor estão cadastrados?,"SELECT COUNT(*) FROM internacoes WHERE ""RACA_COR"" IS NOT NULL;","SELECT COUNT(*) FROM internacoes WHERE ""RACA_COR"" IS NOT NULL;",True,10.73,,ablation_20260509T011519_9624afdc_V0_GT055,results,1,1,[[18443084]],[[18443084]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},8220,210,8430,0.001042
V0,full_pipeline,GT056,medium,Quantas internações ocorreram em 2020?,"SELECT COUNT(*) FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2020;","SELECT COUNT(*) AS total FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2020;",True,13.35,,ablation_20260509T011519_9624afdc_V0_GT056,results,1,1,[[1055673]],[[1055673]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},11771,231,12002,0.001511
V0,full_pipeline,GT057,easy,Qual a menor idade registrada nas internações?,"SELECT MIN(""IDADE"") FROM internacoes;","SELECT MIN(""IDADE"") AS menor_idade FROM internacoes;",True,8.78,,ablation_20260509T011519_9624afdc_V0_GT057,results,1,1,[[0]],[[0]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},12260,266,12526,0.001231
V0,full_pipeline,GT058,easy,Qual o total de dias de internação registrados?,"SELECT SUM(""DIAS_PERM"") FROM internacoes;","SELECT SUM(""DIAS_PERM"") AS total_dias_internacao FROM internacoes;",True,8.32,,ablation_20260509T011519_9624afdc_V0_GT058,results,1,1,[[98583785]],[[98583785]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},11452,218,11670,0.001081
V0,full_pipeline,GT059,easy,Qual a maior idade registrada nas internações?,"SELECT MAX(""IDADE"") FROM internacoes;","SELECT MAX(""IDADE"") AS maior_idade FROM internacoes;",True,11.2,,ablation_20260509T011519_9624afdc_V0_GT059,results,1,1,[[130]],[[130]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},11372,241,11613,0.001044
V0,full_pipeline,GT060,easy,Qual a média de valor gasto por internação?,"SELECT AVG(""VAL_TOT"") AS media_valor_internacao FROM internacoes;","SELECT ROUND(AVG(""VAL_TOT""), 2) AS media_valor_gasto FROM internacoes;",True,7.48,,ablation_20260509T011519_9624afdc_V0_GT060,results,1,1,[[2860.1352125722537]],[[2860.14]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},11359,247,11606,0.001084
V0,full_pipeline,GT061,medium,Qual a distribuição por idade nas internações?,"SELECT ""IDADE"", COUNT(*) AS total_internacoes FROM internacoes GROUP BY ""IDADE"" ORDER BY total_internacoes DESC;","SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, COUNT(*) AS total FROM internacoes GROUP BY faixa_etaria ORDER BY faixa_etaria;",False,8.59,,ablation_20260509T011519_9624afdc_V0_GT061,results,131,3,"[[0, 861065], [21, 335721], [1, 333887], [20, 332103], [22, 332046]]","[[""Adulto"", 10013026], [""Idoso"", 5008304], [""Menor"", 3421754]]","{""size_mismatch"": true, ""gt_size"": 131, ""pred_size"": 3, ""size_difference"": -128}",,{},11418,318,11736,0.001097
V0,full_pipeline,GT062,easy,Qual a média de valor de serviço hospitalar por paciente?,"SELECT AVG(""VAL_SH"") AS media_valor FROM internacoes WHERE ""VAL_SH"" IS NOT NULL;",,False,49.88,,ablation_20260509T011519_9624afdc_V0_GT062,results,0,0,[],[],{},,{},1336,229,1565,0.000261
V0,full_pipeline,GT063,medium,Qual a média de dias internados por idade?,"SELECT ""IDADE"", AVG(""DIAS_PERM"") AS media_dias_internados FROM internacoes GROUP BY ""IDADE"" ORDER BY media_dias_internados DESC;","SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, AVG(""DIAS_PERM"") AS media_dias_internados FROM internacoes GROUP BY faixa_etaria ORDER BY faixa_etaria;",False,18.87,,ablation_20260509T011519_9624afdc_V0_GT063,results,131,3,"[[128, 23.0], [126, 8.666666666666666], [115, 8.444444444444445], [0, 8.226240759989084], [118, 6.75]]","[[""Adulto"", 4.923465294107895], [""Idoso"", 6.45191126576981], [""Menor"", 4.959990110335226]]","{""size_mismatch"": true, ""gt_size"": 131, ""pred_size"": 3, ""size_difference"": -128}",,{},21282,427,21709,0.003141
V0,full_pipeline,GT064,easy,Quantas internações com idade acima de 60 anos?,"SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE ""IDADE"" > 60;",,False,1.05,,ablation_20260509T011519_9624afdc_V0_GT064,results,0,0,[],[],{},,{},0,0,0,0.0
V0,full_pipeline,GT065,medium,Qual o nível de instrução dos pacientes internados?,"  SELECT ins.""DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""INSTRU"", ins.""DESCRICAO"" ORDER BY total DESC;
","SELECT COUNT(*) AS total FROM internacoes WHERE ""INSTRU"" IS NOT NULL AND ""INSTRU"" != 0;",False,7.9,,ablation_20260509T011519_9624afdc_V0_GT065,results,5,1,"[[""ALFABETIZADO"", 54875], [""1 GRAU INCOMPLETO"", 40906], [""1 GRAU COMPLETO"", 4216], [""NAO SABE LER/ESCREVER"", 3553], [""2 GRAU COMPLETO"", 3]]",[[103553]],"{""size_mismatch"": true, ""gt_size"": 5, ""pred_size"": 1, ""size_difference"": -4}",,{},13528,322,13850,0.001838
V0,full_pipeline,GT066,medium,Qual o total de internações por ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes GROUP BY ano ORDER BY total_internacoes DESC;","SELECT ano, COUNT(*) AS total FROM ( SELECT EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, ROW_NUMBER() OVER (PARTITION BY EXTRACT(YEAR FROM i.""DT_INTER"") ORDER BY COUNT(*) DESC) AS rn FROM internacoes i GROUP BY EXTRACT(YEAR FROM i.""DT_INTER"") ) sub WHERE rn = 1 GROUP BY ano ORDER BY ano;",True,12.23,,ablation_20260509T011519_9624afdc_V0_GT066,results,16,16,"[[2022, 1247704], [2019, 1228942], [2018, 1214810], [2023, 1199067], [2017, 1186711]]","[[2008, 1], [2009, 1], [2010, 1], [2011, 1], [2012, 1]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 2, ""matching_column_indices"": {""gt_cols"": [0], ""pred_cols"": [0]}}",,{},13049,517,13566,0.001874
V0,full_pipeline,GT067,medium,Qual a quantidade de internações por especialidade?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_consultas FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY total_consultas DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY total DESC;",True,14.49,,ablation_20260509T011519_9624afdc_V0_GT067,results,14,14,"[[""CLINICOS"", 7397419], [""CIRURGICO"", 5565170], [""OBSTETRICOS"", 2879421], [""PEDIATRICOS"", 1882716], [""PSIQUIATRIA"", 468650]]","[[""CLINICOS"", 7397419], [""CIRURGICO"", 5565170], [""OBSTETRICOS"", 2879421], [""PEDIATRICOS"", 1882716], [""PSIQUIATRIA"", 468650]]","{""gt_size"": 14, ""pred_size"": 14, ""normalized_match"": true}",,{},13894,503,14397,0.002002
V0,full_pipeline,GT068,medium,Quais são os 10 procedimentos mais comuns?,"SELECT p.""NOME_PROC"", COUNT(a.""id_atendimento"") AS total_atendimentos FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total_atendimentos DESC LIMIT 10;","SELECT p.""NOME_PROC"", COUNT(*) AS total FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 10;",True,19.43,,ablation_20260509T011519_9624afdc_V0_GT068,results,10,10,"[[""PARTO NORMAL"", 3190054], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 2382792], [""PARTO CESARIANO"", 1803442], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 1601458], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 1052514]]","[[""PARTO NORMAL"", 3190054], [""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 2382792], [""PARTO CESARIANO"", 1803442], [""TRATAMENTO DE DOENCAS INFECCIOSAS INTESTINAIS"", 1601458], [""TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES"", 1052514]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,{},15287,762,16049,0.001819
V0,full_pipeline,GT069,medium,Quais são os 10 principais CIDs de entrada nas internações?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_internacoes FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" ORDER BY total_internacoes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"", COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 10;",True,13.86,,ablation_20260509T011519_9624afdc_V0_GT069,results,10,10,"[[""Parto espontaneo cefalico"", 982066], [""Parto unico espontaneo NE"", 470669], [""Pneumonia NE"", 434446], [""Diarreia e gastroenterite orig infecc presum"", 283723], [""Broncopneumonia NE"", 223039]]","[[""Parto espontaneo cefalico"", 982066], [""Parto unico espontaneo NE"", 470669], [""Pneumonia NE"", 434446], [""Diarreia e gastroenterite orig infecc presum"", 283723], [""Broncopneumonia NE"", 223039]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,{},14054,550,14604,0.001507
V0,full_pipeline,GT070,medium,Quais os 10 motivos mais comuns de internação para pacientes indígenas?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_internacoes FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""RACA_COR"" = 5 GROUP BY c.""CD_DESCRICAO"" ORDER BY total_internacoes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS motivo_internacao, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""RACA_COR"" = 5 GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 10;",True,13.32,,ablation_20260509T011519_9624afdc_V0_GT070,results,10,10,"[[""Parto espontaneo cefalico"", 7668], [""Parto unico espontaneo NE"", 4074], [""Pneumonia NE"", 2167], [""Asma NE"", 1388], [""Outr infecc intestinais espec"", 1281]]","[[""Parto espontaneo cefalico"", 7668], [""Parto unico espontaneo NE"", 4074], [""Pneumonia NE"", 2167], [""Asma NE"", 1388], [""Outr infecc intestinais espec"", 1281]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,{},14397,609,15006,0.001747
V0,full_pipeline,GT071,medium,Qual é a raça que apresenta maior número de mortes registradas?,"SELECT r.""DESCRICAO"" AS descricao_raca_cor, COUNT(i.""N_AIH"") AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;","SELECT r.""DESCRICAO"" AS raca, COUNT(*) AS total_mortes FROM internacoes i JOIN raca_cor r ON i.""RACA_COR"" = r.""RACA_COR"" WHERE i.""MORTE"" = true GROUP BY r.""DESCRICAO"" ORDER BY total_mortes DESC LIMIT 1;",True,8.83,,ablation_20260509T011519_9624afdc_V0_GT071,results,1,1,"[[""BRANCA"", 457750]]","[[""BRANCA"", 457750]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,{},13902,465,14367,0.001596
V0,full_pipeline,GT072,medium,Qual o total de internações para o estado do Maranhão e para o estado do Rio Grande do Sul?,"SELECT m.estado, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN municipios m ON i.""MUNIC_RES"" = m.codigo_6d WHERE m.estado IN ('MA', 'RS') GROUP BY m.estado;","SELECT COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS');",False,9.13,,ablation_20260509T011519_9624afdc_V0_GT072,results,2,1,"[[""MA"", 6609160], [""RS"", 11759695]]",[[18368855]],"{""size_mismatch"": true, ""gt_size"": 2, ""pred_size"": 1, ""size_difference"": -1}",,{},13604,365,13969,0.001396
V0,full_pipeline,GT073,medium,Qual o total de benefício Bolsa Família que o estado do MA e RS recebem?,"SELECT m.estado, SUM(s.valor) AS total_bolsa_familia FROM socioeconomico s JOIN municipios m ON s.codigo_6d = m.codigo_6d WHERE s.metrica = 'bolsa_familia_total' AND m.estado IN ('MA', 'RS') GROUP BY m.estado;","SELECT SUM(s.""valor"") AS total_bolsa_familia FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE s.""metrica"" = 'bolsa_familia_total' AND mu.""estado"" IN ('MA', 'RS');",False,13.29,,ablation_20260509T011519_9624afdc_V0_GT073,results,2,1,"[[""MA"", 3055772243.0], [""RS"", 1239959844.0]]",[[4295732087.0]],"{""size_mismatch"": true, ""gt_size"": 2, ""pred_size"": 1, ""size_difference"": -1}",,{},10177,467,10644,0.001183
V0,full_pipeline,GT074,medium,Qual o total de esgotamento sanitário nos estados do MA e RS?,"SELECT m.estado, SUM(s.valor) AS total_taxa_esgotamento FROM socioeconomico s JOIN municipios m ON s.codigo_6d = m.codigo_6d WHERE s.metrica = 'esgotamento_sanitario_domicilio' AND m.estado IN ('MA', 'RS') GROUP BY m.estado;","SELECT SUM(s.""valor"") AS total_esgotamento_sanitario FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE s.""metrica"" = 'esgotamento_sanitario_domicilio' AND mu.""estado"" IN ('MA', 'RS');",False,10.2,,ablation_20260509T011519_9624afdc_V0_GT074,results,2,1,"[[""MA"", 8216.69], [""RS"", 55560.310000000034]]",[[63777.000000000065]],"{""size_mismatch"": true, ""gt_size"": 2, ""pred_size"": 1, ""size_difference"": -1}",,{},10317,429,10746,0.001335
V0,full_pipeline,GT075,medium,Quantas mortes foram registradas em cada um dos estados MA e no RS?,"SELECT mu.estado, COUNT(*) AS total_mortes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""MORTE"" = true AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado ORDER BY total_mortes DESC;","SELECT mu.estado, COUNT(*) AS total_mortes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""MORTE"" = true AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado;",True,12.28,,ablation_20260509T011519_9624afdc_V0_GT075,results,2,2,"[[""RS"", 608450], [""MA"", 152427]]","[[""MA"", 152427], [""RS"", 608450]]","{""gt_size"": 2, ""pred_size"": 2, ""normalized_match"": true}",,{},12704,336,13040,0.001243
V0,full_pipeline,GT076,hard,Quais são os 10 municípios que atendem mais pacientes?,"SELECT m.nome AS municipio, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios m ON h.""MUNIC_MOV"" = m.codigo_6d GROUP BY m.nome ORDER BY total_internacoes DESC LIMIT 10;","SELECT mu.nome AS municipio, COUNT(i.""N_AIH"") AS total FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d GROUP BY mu.nome ORDER BY total DESC LIMIT 10;",True,12.53,,ablation_20260509T011519_9624afdc_V0_GT076,results,10,10,"[[""Porto Alegre"", 2748298], [""SÃ£o LuÃ­s"", 1486497], [""Passo Fundo"", 559039], [""Canoas"", 463112], [""Imperatriz"", 412321]]","[[""Porto Alegre"", 2748298], [""SÃ£o LuÃ­s"", 1486497], [""Passo Fundo"", 559039], [""Canoas"", 463112], [""Imperatriz"", 412321]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,{},14393,460,14853,0.001657
